JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2446627.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446629.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446630.3,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446635.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446636.3,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446637.3,<13.0,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446638.2,<13.0,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446639.2,<13.0,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446640.4,<13.0,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446666.3,<13.0,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446667.3,<13.0,,,Vis.,OB,  <T,,,,,,,V,,,,V618 SGR,,STD,,,,
2446668.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
