JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2416321.4,9.3,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416323.4,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416411.4,9.7,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416462.5,9.7,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416503.5,9.3,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416558.3,9.3,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416606.2,9.3,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416619.4,9.5,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416636.4,9.3,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416666.5,9.3,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416690.3,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416707.4,8.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416731.3,9.4,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416933.3,8.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416977.5,9.4,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2417007.5,8.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2417059.4,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2417176.3,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2417179.5,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2417241.5,<11.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
